Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-05-16 00:00:00-04:00,387.7018930472156,391.56940323426835,385.3949467669437,387.8085021972656,78622400,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,394.0508580496586,396.02824500749415,390.22209829229485,395.7859191894531,83029700,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,391.11384993911435,391.40462907329714,378.56136138632496,379.8311462402344,117674500,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,376.69058017479733,382.0411524199948,375.2269229728272,377.5047912597656,98510700,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,381.17848960743447,384.8424545798701,368.8586540174279,377.66961669921875,131432200,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,380.77133351449544,385.5209424908278,378.39655860711304,384.7358093261719,76414900,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,380.50963838318387,383.02012996682373,375.08153488144006,381.798828125,91448800,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,380.2673555110304,387.1881949124424,379.8602647114107,385.1720275878906,91472900,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,386.4320981098266,394.54516070636936,386.2188502345423,392.8682556152344,82168300,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,395.3884336354424,402.6291290226417,395.1848882657414,402.5128173828125,84768700,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,400.8553578292516,403.6760339112039,397.44342094790693,400.25439453125,95937000,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,402.4256043978443,403.4627362936405,394.4385262753712,397.0168762207031,86585800,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,396.85210636969003,404.6259069381843,394.54516015324424,404.57745361328125,79609600,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,399.7406032385961,401.33027456398196,396.9393325865173,397.9377136230469,71874300,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,402.0475599843944,403.82137173604326,397.9473970045847,399.14935302734375,57508900,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,395.57262757980624,403.4433645472208,395.0976489139898,402.97808837890625,59272400,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,401.2236661804094,403.05566342583427,397.7826516552642,398.59686279296875,64350000,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,396.77455452698075,399.1008762098466,389.1170654296875,389.1170654296875,86289800,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,382.7584579974221,383.6308249741387,377.78592777511506,377.8343811035156,132893900,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,368.1898041298613,370.08963000414275,361.8408508060326,363.4886779785156,170004900,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,365.2819364397111,366.3384734347178,359.2140886162169,362.3934020996094,104011800,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,365.7762703924365,372.1155221063339,360.69713068705187,367.559814453125,125666800,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,359.13654534071577,359.55333862573275,352.9039031576219,355.39501953125,134473300,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,355.8204044994414,359.58780673526934,352.5689508696572,356.1611022949219,111113900,1.577,0.0,0.0
2022-06-21 00:00:00-04:00,362.03132213443934,366.5483016805716,361.9534262735976,365.12701416015625,76811900,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,360.79497983092864,368.6802574124155,360.36664171084817,364.4650573730469,90059400,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,366.6554106181186,368.787327100022,363.00482189588377,368.0377502441406,79292100,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,371.2891862210083,379.74881911655575,371.2599827010004,379.73907470703125,98050300,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,380.6833826358488,380.98516226223455,377.16909679568084,378.2886047363281,66009600,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,379.8851358748804,382.73745536445074,370.4422679469568,370.55908203125,86548900,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,371.1236837312529,372.1360921602452,368.3881786157899,370.25726318359375,65676000,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,366.26600229355023,370.5688427418811,362.68356491099473,367.2492370605469,112508300,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,366.5775256385865,371.581280322532,363.8906827525104,371.1334533691406,74839700,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,365.915542571367,371.8538394056252,363.0145307517283,371.8343505859375,81438000,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,371.9803557490999,375.640688699966,369.5369153539155,373.09014892578125,70426200,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,374.9105758455488,379.495706794446,373.10961286678736,378.677978515625,64525900,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,377.00357541741255,380.2842626629975,375.43627030437085,378.3664855957031,72397800,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,375.6211776965877,376.6141269475727,373.3334699183484,374.04412841796875,58366900,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,373.4795331164691,375.923003181104,368.94306493001255,370.7342834472656,62219200,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,365.15622313620185,371.7954342152485,364.72788502087195,368.7873229980469,84224600,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,363.705667338293,369.00145651911964,361.2038200479332,367.8916931152344,89704800,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,372.40866671568045,375.0371021573795,370.45197160189986,374.9202880859375,79060400,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,378.0841817311886,378.7753515518655,370.56883514331776,371.82464599609375,63203600,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,375.8451253270501,382.4551328418018,375.1734443458999,381.87103271484375,78506000,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,382.06576310623535,385.7552998922086,380.6639346099439,384.3047790527344,71843800,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,383.7109057287154,388.26683279321577,381.2479766794028,388.2181701660156,64903900,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,388.34475638972924,389.5713339432957,382.338308277672,384.61627197265625,72197300,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,385.2587782492228,385.9596924390549,382.7861046200145,385.08355712890625,53631500,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,383.39939682302145,383.6135658665473,379.61253519573495,380.5276184082031,52946400,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,383.9056013591905,392.1997573162678,383.60382175788095,390.4085388183594,82342100,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,391.2360240464487,396.0158351918479,387.59515018665564,395.3052062988281,73966600,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,396.77520213275267,402.0807366690697,395.98667728946754,401.06829833984375,87003700,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,398.3035352437943,402.45061327173823,397.57341754639936,399.8805847167969,69997500,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,398.2743289356997,402.0514758838139,396.0353132294579,397.242431640625,63435400,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,399.4230047244107,404.66038659050344,399.13096955694033,403.4630126953125,67820600,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,403.3852014898782,404.08611574744685,401.50637219825967,403.1905212402344,45656600,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,398.80000732187756,403.17096890547606,398.74160028532873,402.5090026855469,56814900,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,404.24184562371755,406.54901287306393,400.9124957379012,402.041748046875,53886100,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,401.29215271280816,401.80810135782633,399.3451722095601,400.4452209472656,44931800,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,407.6782861708589,409.00224849072276,405.67289843349886,408.856201171875,68665700,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,411.77667221174704,413.68473468129883,408.096879889851,408.856201171875,59489700,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,410.8421070468089,415.8847796330246,409.8686167540924,415.7777099609375,61694500,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,413.5094561460288,418.02646531195467,413.45104910582853,417.49102783203125,54048300,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,416.3909998537798,420.2849608961074,415.5635271905722,418.30877685546875,59289000,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,414.6192568124338,418.11408342081853,413.2855798561734,415.3396301269531,63563400,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,415.5440294625642,417.24763738205695,414.2200969966693,416.5467529296875,49023200,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,413.71389697629957,413.9864730578491,410.05356413100793,410.9491882324219,68016900,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,405.994108113594,406.1693589419527,401.4673842675451,402.3922119140625,77695600,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,401.9541394717505,404.40735404454983,400.8540906778926,401.4187316894531,49105200,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,401.18503278736,404.10550339264114,400.48414836231325,402.7037048339844,49177800,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,404.23206330828236,408.4375481248824,403.11255551399347,408.3888854980469,50942300,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,408.2720977445982,408.8269646188322,394.5069310953726,394.5653381347656,103087000,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,391.5377966967188,395.08128581494907,390.56430643114624,391.9563903808594,65370800,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,393.1440640110229,393.38743658627936,385.50215920625635,387.653564453125,85652400,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,389.3279359598113,390.6032057693781,384.5675842397364,384.703857421875,76029700,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,382.4746216582802,386.26148351079763,379.70016833667745,385.9110412597656,78740100,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,389.66866661321535,390.914732914595,379.9824269776525,381.841796875,99632100,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,382.70825986816544,383.67200579235936,378.12312871211395,380.4010925292969,76637400,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,380.0797954738891,388.02347956871273,379.85591172733973,387.2349548339844,70964200,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,384.9083451411444,390.23330857802443,383.671993442923,389.76605224609375,80821700,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,392.0634487097344,396.70701615568464,391.7908726316008,395.8211364746094,76706900,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,397.9433712086094,400.8151795316149,397.6318471766329,400.0753173828125,69256300,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,391.17756682454655,392.4139184325783,381.5303047696596,382.67901611328125,122947100,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,384.0127542404292,385.6969033054284,380.75155550148247,384.1393127441406,85023700,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,382.5427546473478,385.46322565940307,378.47357216727363,379.7780456542969,87633800,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,375.4927497372389,377.5552378180201,373.5084178434935,376.8807678222656,103084800,1.596,0.0,0.0
2022-09-19 00:00:00-04:00,373.6550203492749,379.80340576171875,373.5768045103955,379.80340576171875,73278500,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,376.392044029764,377.4281803468972,372.6189494844692,375.4438781738281,77274900,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,377.4183614942843,380.54633903892034,368.88489939955844,368.8946838378906,106746600,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,368.10288076980356,369.78416343708335,365.033580102337,365.7960205078125,89472600,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,362.23791618290477,362.27702410148413,355.1120417554437,359.6671447753906,122346900,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,358.16177231169837,361.8762188308703,354.8578544951786,356.1090393066406,92581200,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,359.7355772597423,362.0620064102191,352.7465352007799,355.2000427246094,108294100,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,356.17753405401595,363.91923212989315,354.43760439999164,362.1890869140625,110802200,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,358.5528483038709,358.84608316208426,351.60291368875914,354.62335205078125,112952300,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,353.65555184837154,357.67304764535385,349.00272391981423,349.1395568847656,153711200,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,352.9518158016127,360.25366191032737,351.12391562243903,358.3573303222656,89756500,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,364.0169265300181,369.4908713306664,358.3181783331067,369.4615478515625,103602800,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,364.9847176619141,370.91805461274834,362.5996415558765,368.6014099121094,88065700,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,367.16451858294414,370.1947413170837,364.2906977132781,364.79901123046875,82333500,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,360.66422877482546,364.8869897167346,352.8149908768492,354.62335205078125,107789500,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,355.76692837910446,356.01130065678035,349.6185433508112,351.9156188964844,76042800,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,350.1757563674677,354.857938454753,347.70270963818035,349.68701171875,92482800,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,350.1073119063881,351.72016308349157,348.27938208636164,348.5335388183594,76991800,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,341.34899160448634,359.23706167550654,340.27374752962675,357.7317199707031,147254500,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,360.25363314465216,361.9251611566207,348.9245368832143,349.5794677734375,123737000,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,355.81584931744595,359.6964825919136,349.2373363349103,358.5625915527344,93168200,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,366.68553055376594,366.9983342589745,359.24682218552937,362.77557373046875,97162900,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,360.6837331150814,363.4793677603323,357.32116785496873,360.20477294921875,79746900,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,359.7453737964929,364.28093831476565,356.402347377369,357.1843566894531,88283100,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,356.90088160092205,366.3629706841779,355.35646166199695,365.8644714355469,131038400,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,367.4284100253655,371.5045230658906,364.7109615575469,370.34130859375,85436900,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,370.26314387821736,376.57771578250765,370.14584994665205,376.2551574707031,78846300,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,373.0294814170635,378.85530959741135,372.76557003126885,373.42047119140625,104087300,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,374.44679916588876,376.33334618351586,370.7909692324386,371.4263610839844,81971800,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,371.3188274500018,380.7515925133147,371.1331021106423,380.2628479003906,100302000,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,377.7409160110564,379.6567864254484,376.5874859535573,377.5160827636719,96631300,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,381.3576191300086,381.6019914097103,374.66181270006126,375.8641052246094,85407600,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,375.25809211312895,379.8816266966753,366.3238564751482,366.4313659667969,126990400,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,363.10790082287735,365.7764569787216,360.4882370235778,362.65826416015625,87100100,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,368.5134137464274,370.34131370484624,361.6709896185096,367.8780517578125,103505200,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,369.20740725964436,372.00304165549124,367.0764881368286,371.3970031738281,68286900,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,372.53089918906153,376.45064047415843,369.2172262729853,373.40087890625,84641100,0.0,0.0,0.0
2022-11-09 00:00:00-05:00,371.377494735513,372.56027824153506,365.1997553308185,365.70806884765625,78495500,0.0,0.0,0.0
2022-11-10 00:00:00-05:00,379.3146638340542,386.1473334774681,376.95894116449267,385.8052062988281,141455800,0.0,0.0,0.0
2022-11-11 00:00:00-05:00,386.68493361236455,390.36030240344155,384.7494943346077,389.5392150878906,93839900,0.0,0.0,0.0
2022-11-14 00:00:00-05:00,387.73089724763037,391.17164873750176,385.94207517917687,386.2255554199219,71903500,0.0,0.0,0.0
2022-11-15 00:00:00-05:00,392.1198088369228,393.2536999528574,385.60972681629727,389.5196838378906,93194500,0.0,0.0,0.0
2022-11-16 00:00:00-05:00,387.84814314515376,388.82563229364507,385.9029492854485,386.548095703125,68508500,0.0,0.0,0.0
2022-11-17 00:00:00-05:00,381.6703877845555,386.0593341530999,381.35761394204866,385.36529541015625,74496300,0.0,0.0,0.0
2022-11-18 00:00:00-05:00,388.78654946876725,388.8549808729228,384.19236807269465,387.11505126953125,92922500,0.0,0.0,0.0
2022-11-21 00:00:00-05:00,385.7563203328376,386.9097503341886,383.8208811377399,385.7074279785156,51243200,0.0,0.0,0.0
2022-11-22 00:00:00-05:00,387.7015398086258,391.0641049879109,386.2548450773418,390.8979187011719,60429000,0.0,0.0,0.0
2022-11-23 00:00:00-05:00,390.5558173708962,393.8597358042725,390.3212294970106,393.3612365722656,68261600,0.0,0.0,0.0
2022-11-25 00:00:00-05:00,392.7845097476991,393.84021488999593,392.5010593305726,393.27325439453125,30545400,0.0,0.0,0.0
2022-11-28 00:00:00-05:00,390.1061501070995,391.7874326763071,386.2157324631907,386.99774169921875,67881600,0.0,0.0,0.0
2022-11-29 00:00:00-05:00,387.13458732370214,388.3564488287392,384.44649201262064,386.33306884765625,52310000,0.0,0.0,0.0
2022-11-30 00:00:00-05:00,386.5871521427296,398.50274658203125,384.6224193490932,398.50274658203125,144566700,0.0,0.0,0.0
2022-12-01 00:00:00-05:00,399.56822809455247,400.77055048502405,395.6387324605207,398.20953369140625,76398200,0.0,0.0,0.0
2022-12-02 00:00:00-05:00,393.19501895470756,398.67871888421223,393.08750946460844,397.7501220703125,85342700,0.0,0.0,0.0
2022-12-05 00:00:00-05:00,394.85677813355926,395.81469846734086,389.206891695533,390.59490966796875,77289800,0.0,0.0,0.0
2022-12-06 00:00:00-05:00,390.42876012091807,390.9859063089737,382.8238951291124,384.9645690917969,77972200,0.0,0.0,0.0
2022-12-07 00:00:00-05:00,384.09461304554054,386.73384584809173,383.1464473174273,384.3096618652344,65927900,0.0,0.0,0.0
2022-12-08 00:00:00-05:00,386.2450982404911,388.4150956351675,384.41716837199897,387.3203125,60737900,0.0,0.0,0.0
2022-12-09 00:00:00-05:00,386.0495458790796,388.66920949646186,384.2998320450415,384.4269104003906,81447700,0.0,0.0,0.0
2022-12-12 00:00:00-05:00,385.2382859834483,389.9693603515625,384.554061385525,389.9693603515625,75405800,0.0,0.0,0.0
2022-12-13 00:00:00-05:00,400.9856425380019,401.2495538972805,390.0866433337404,392.9213562011719,123782500,0.0,0.0,0.0
2022-12-14 00:00:00-05:00,392.56945314879897,396.3719007446702,387.3887719270417,390.4092102050781,108111300,0.0,0.0,0.0
2022-12-15 00:00:00-05:00,385.42398882719294,386.3526155215989,379.15830915657216,380.859130859375,117705900,0.0,0.0,0.0
2022-12-16 00:00:00-05:00,378.23822167345816,379.6129846721316,374.17284895112505,376.3626403808594,119858000,1.781,0.0,0.0
2022-12-19 00:00:00-05:00,376.5590083141448,376.9027065195434,371.46254140340176,373.1711730957031,79878100,0.0,0.0,0.0
2022-12-20 00:00:00-05:00,372.3954960923145,375.3414298420493,371.0403617726224,373.681884765625,74427200,0.0,0.0,0.0
2022-12-21 00:00:00-05:00,376.3430128314786,380.428044303333,375.79310763022755,379.2693176269531,78167400,0.0,0.0,0.0
2022-12-22 00:00:00-05:00,376.14660728862515,379.24966092235746,368.0158318064711,373.8586120605469,100120900,0.0,0.0,0.0
2022-12-23 00:00:00-05:00,372.80786752323326,376.15641543303263,371.21706827459326,376.0091247558594,59857300,0.0,0.0,0.0
2022-12-27 00:00:00-05:00,375.8913002318723,376.24479786462825,372.8078754752155,374.5263366699219,51638200,0.0,0.0,0.0
2022-12-28 00:00:00-05:00,374.45758472293454,376.4804865796669,369.63610005218413,369.87176513671875,70911500,0.0,0.0,0.0
2022-12-29 00:00:00-05:00,372.7882384976676,377.4231749308821,372.24813272496,376.5295715332031,66970900,0.0,0.0,0.0
2022-12-30 00:00:00-05:00,373.78006199259806,375.6850714452225,371.6098693744956,375.53778076171875,84022200,0.0,0.0,0.0
2023-01-03 00:00:00-05:00,377.44282705960063,379.465699063474,371.02068343354404,373.9568176269531,74850700,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,376.274277599376,378.925629867577,373.15159512711205,376.8438415527344,85934100,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,374.84057966036266,374.9584122055244,371.93393366522736,372.5427551269531,76970500,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,375.71451764985625,382.2348647300125,372.5722066204237,381.0859375,104189600,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,383.33470820177536,386.604711392105,380.68338585112707,380.86993408203125,73978100,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,380.2709205162314,383.6096391960653,379.3085714396994,383.5408935546875,65358100,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,385.16119060617467,388.4704512321245,384.32650342344397,388.3918762207031,68881100,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,389.52118670641886,391.3083637087207,385.3477806321937,389.8059387207031,90157700,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,386.5260893855725,391.90733841410514,386.2511368055794,391.3181457519531,63903900,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,391.29854420909624,393.01700544551045,389.9041224772395,390.601318359375,62677300,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,391.81897098402044,392.9089519559565,384.22827181299635,384.4344787597656,99632300,0.0,0.0,0.0
2023-01-19 00:00:00-05:00,382.3428900747494,384.03189321425265,380.2807605164467,381.6358947753906,86958900,0.0,0.0,0.0
2023-01-20 00:00:00-05:00,383.06956113283195,388.902511896113,381.3805580504074,388.7453918457031,91806400,0.0,0.0,0.0
2023-01-23 00:00:00-05:00,389.57025305727217,395.3933745036917,388.5882752092721,393.4097900390625,84178800,0.0,0.0,0.0
2023-01-24 00:00:00-05:00,391.6913308697119,393.9204098080908,390.473687921401,392.987548828125,59524900,0.0,0.0,0.0
2023-01-25 00:00:00-05:00,388.81413024095133,393.47852489104883,386.4671888641458,393.13482666015625,84800300,0.0,0.0,0.0
2023-01-26 00:00:00-05:00,395.8647061666454,397.6224547789752,392.8205690634304,397.45550537109375,72287400,0.0,0.0,0.0
2023-01-27 00:00:00-05:00,396.3851595428328,400.80405961160415,396.1691232296562,398.3687438964844,68346200,0.0,0.0,0.0
2023-01-30 00:00:00-05:00,395.540707317902,397.82873272929623,393.06613366569667,393.37054443359375,74202000,0.0,0.0,0.0
2023-01-31 00:00:00-05:00,393.9007705421515,399.20344481447256,393.54724294128476,399.15435791015625,86811800,0.0,0.0,0.0
2023-02-01 00:00:00-05:00,397.90723184972813,406.2147859464062,395.0987896139271,403.396484375,101459200,0.0,0.0,0.0
2023-02-02 00:00:00-05:00,407.3832967090924,410.77113211432186,405.4389998396427,409.2687072753906,101654500,0.0,0.0,0.0
2023-02-03 00:00:00-05:00,404.17226633365885,409.4553120483739,403.68127740058253,404.9185791015625,94736800,0.0,0.0,0.0
2023-02-06 00:00:00-05:00,402.40471218916116,403.87767896652844,400.7451672225871,402.4439697265625,60295300,0.0,0.0,0.0
2023-02-07 00:00:00-05:00,401.501290081329,408.98395671497946,400.22473082728703,407.7073974609375,90990700,0.0,0.0,0.0
2023-02-08 00:00:00-05:00,405.6845224502344,407.0592854754705,402.5421812774778,403.24920654296875,76227500,0.0,0.0,0.0
2023-02-09 00:00:00-05:00,406.94144194417737,407.0985619953338,398.49642649192765,399.75335693359375,78694900,0.0,0.0,0.0
2023-02-10 00:00:00-05:00,398.5455446536154,401.0790644717781,397.71088739479177,400.686279296875,70769700,0.0,0.0,0.0
2023-02-13 00:00:00-05:00,401.35394788538036,405.52735333022866,400.8825877762207,405.3898620605469,64913500,0.0,0.0,0.0
2023-02-14 00:00:00-05:00,403.82857612657233,407.56990947369104,401.14779567786076,405.203369140625,88389300,0.0,0.0,0.0
2023-02-15 00:00:00-05:00,402.954641465192,406.59777112130035,402.09049610935676,406.51922607421875,61555700,0.0,0.0,0.0
2023-02-16 00:00:00-05:00,401.42272379836163,405.4684676458305,400.7844442051108,400.9219055175781,76431500,0.0,0.0,0.0
2023-02-17 00:00:00-05:00,398.7419635951942,400.1658436083571,396.7681783279686,399.92034912109375,89257800,0.0,0.0,0.0
