Date,Close
2014-02-05 00:00:00-05:00,1.1380989496559217
2014-02-06 00:00:00-05:00,1.0811276233984761
2014-02-07 00:00:00-05:00,1.0629045422601235
2014-02-10 00:00:00-05:00,1.0268621673406997
2014-02-11 00:00:00-05:00,1.0228819241267137
2014-02-12 00:00:00-05:00,1.0328586745850472
2014-02-13 00:00:00-05:00,0.9949936859223614
2014-02-14 00:00:00-05:00,0.9719804670929889
2014-02-18 00:00:00-05:00,0.9753707189534013
2014-02-19 00:00:00-05:00,0.9846581266837365
2014-02-20 00:00:00-05:00,0.9969691673853928
2014-02-21 00:00:00-05:00,0.9982528406260172
2014-02-24 00:00:00-05:00,0.9799331138134543
2014-02-25 00:00:00-05:00,0.9905248952340365
2014-02-26 00:00:00-05:00,0.9930067925528479
2014-02-27 00:00:00-05:00,0.9889413408456293
2014-02-28 00:00:00-05:00,0.9680734052217845
2014-03-03 00:00:00-05:00,0.9788574093740194
2014-03-04 00:00:00-05:00,0.9624278968738262
2014-03-05 00:00:00-05:00,0.9596033556856597
2014-03-06 00:00:00-05:00,0.9546436673072565
2014-03-07 00:00:00-05:00,0.9768883639864403
2014-03-10 00:00:00-04:00,0.9908502972382564
2014-03-11 00:00:00-04:00,0.999753107069542
2014-03-12 00:00:00-04:00,0.9866060501445559
2014-03-13 00:00:00-04:00,1.0208930903339595
2014-03-14 00:00:00-04:00,1.0234796279988474
2014-03-17 00:00:00-04:00,1.0126549229439543
2014-03-18 00:00:00-04:00,1.0010977734533182
2014-03-19 00:00:00-04:00,1.0049676756093573
2014-03-20 00:00:00-04:00,0.9918327602903052
2014-03-21 00:00:00-04:00,1.0004977771852435
2014-03-24 00:00:00-04:00,1.0196253326560325
2014-03-25 00:00:00-04:00,1.0193588736822592
2014-03-26 00:00:00-04:00,1.0454084126208354
2014-03-27 00:00:00-04:00,1.049311638939313
2014-03-28 00:00:00-04:00,1.0548170515217383
2014-03-31 00:00:00-04:00,1.0458349511315863
2014-04-01 00:00:00-04:00,1.0248864277677545
2014-04-02 00:00:00-04:00,1.0288966216752922
2014-04-03 00:00:00-04:00,1.0284001378528853
2014-04-04 00:00:00-04:00,1.0477434260059415
2014-04-07 00:00:00-04:00,1.0600278886610321
2014-04-08 00:00:00-04:00,1.0586903225772735
2014-04-09 00:00:00-04:00,1.0535602846731156
2014-04-10 00:00:00-04:00,1.0916008091008502
2014-04-11 00:00:00-04:00,1.1099858834751124
2014-04-14 00:00:00-04:00,1.0918577197072017
2014-04-15 00:00:00-04:00,1.085629644035875
2014-04-16 00:00:00-04:00,1.0487650509058724
2014-04-17 00:00:00-04:00,1.0351294280117738
2014-04-21 00:00:00-04:00,1.0529643215793005
2014-04-22 00:00:00-04:00,1.0466961507153552
2014-04-23 00:00:00-04:00,1.0510566090780693
2014-04-24 00:00:00-04:00,1.0525190787046859
2014-04-25 00:00:00-04:00,1.0586728754365542
2014-04-28 00:00:00-04:00,1.0640265878438309
2014-04-29 00:00:00-04:00,1.051373487839258
2014-04-30 00:00:00-04:00,1.0574741200046838
2014-05-01 00:00:00-04:00,1.061463029018932
2014-05-02 00:00:00-04:00,1.0621343582564418
2014-05-05 00:00:00-04:00,1.0556514311068712
2014-05-06 00:00:00-04:00,1.0671355369435749
2014-05-07 00:00:00-04:00,1.0765976149746823
2014-05-08 00:00:00-04:00,1.0642159269947677
2014-05-09 00:00:00-04:00,1.0566197589910493
2014-05-12 00:00:00-04:00,1.0417378291364083
2014-05-13 00:00:00-04:00,1.0626217073778204
2014-05-14 00:00:00-04:00,1.0734057503363745
2014-05-15 00:00:00-04:00,1.084092377405104
2014-05-16 00:00:00-04:00,1.079238793274154
2014-05-19 00:00:00-04:00,1.0629239367621623
2014-05-20 00:00:00-04:00,1.0525341530867318
2014-05-21 00:00:00-04:00,1.0345538025353305
2014-05-22 00:00:00-04:00,1.0420157959177367
2014-05-23 00:00:00-04:00,1.0290446772620099
2014-05-27 00:00:00-04:00,1.0294960107455415
2014-05-28 00:00:00-04:00,1.0291867693781915
2014-05-29 00:00:00-04:00,1.0329644976475776
2014-05-30 00:00:00-04:00,1.0264251714159758
2014-06-02 00:00:00-04:00,1.0341758458343948
2014-06-03 00:00:00-04:00,1.0276585458042145
2014-06-04 00:00:00-04:00,1.0352565713250463
2014-06-05 00:00:00-04:00,1.012974619157875
2014-06-06 00:00:00-04:00,1.009100521735985
2014-06-09 00:00:00-04:00,1.0205896031820163
2014-06-10 00:00:00-04:00,1.0235987566616873
2014-06-11 00:00:00-04:00,1.0270430879418753
2014-06-12 00:00:00-04:00,1.0327294610048732
2014-06-13 00:00:00-04:00,1.0489131362823019
2014-06-16 00:00:00-04:00,1.0504200178820235
2014-06-17 00:00:00-04:00,1.0487012857127427
2014-06-18 00:00:00-04:00,1.04809732248337
2014-06-19 00:00:00-04:00,1.0577772085516952
2014-06-20 00:00:00-04:00,1.0780005483067263
2014-06-23 00:00:00-04:00,1.0871194595444187
2014-06-24 00:00:00-04:00,1.0896224944166126
2014-06-25 00:00:00-04:00,1.0707984883898212
2014-06-26 00:00:00-04:00,1.0702191223779203
2014-06-27 00:00:00-04:00,1.0608440796843484
2014-06-30 00:00:00-04:00,1.0541170741738788
2014-07-01 00:00:00-04:00,1.0410548793372878
2014-07-02 00:00:00-04:00,1.0454649762387611
2014-07-03 00:00:00-04:00,1.0390372636305127
2014-07-07 00:00:00-04:00,1.0379949708103373
2014-07-08 00:00:00-04:00,1.0575354169391047
2014-07-09 00:00:00-04:00,1.0426509318374069
2014-07-10 00:00:00-04:00,1.03776187002229
2014-07-11 00:00:00-04:00,1.0466107389359847
2014-07-14 00:00:00-04:00,1.0437989693108316
2014-07-15 00:00:00-04:00,1.0400464708742232
2014-07-16 00:00:00-04:00,1.0488576053621628
2014-07-17 00:00:00-04:00,1.0580973527067143
2014-07-18 00:00:00-04:00,1.0449833703822704
2014-07-21 00:00:00-04:00,1.0506180994895733
2014-07-22 00:00:00-04:00,1.0470942633902947
2014-07-23 00:00:00-04:00,1.0498605666901464
2014-07-24 00:00:00-04:00,1.0407834297212974
2014-07-25 00:00:00-04:00,1.0494029958138236
2014-07-28 00:00:00-04:00,1.0245555874513959
2014-07-29 00:00:00-04:00,1.0244778991481263
2014-07-30 00:00:00-04:00,1.0256850071148824
2014-07-31 00:00:00-04:00,1.025500656023348
2014-08-01 00:00:00-04:00,1.0393534451603752
2014-08-04 00:00:00-04:00,1.0182253947446822
2014-08-05 00:00:00-04:00,1.0262825492689343
2014-08-06 00:00:00-04:00,1.010393882753414
2014-08-07 00:00:00-04:00,1.0149690240546854
2014-08-08 00:00:00-04:00,1.0184224401823245
2014-08-11 00:00:00-04:00,1.0121143839810414
2014-08-12 00:00:00-04:00,0.9988533981348241
2014-08-13 00:00:00-04:00,1.0058219877472512
2014-08-14 00:00:00-04:00,0.9672723992725427
2014-08-15 00:00:00-04:00,0.9662859184841914
2014-08-18 00:00:00-04:00,0.9326443152868141
2014-08-19 00:00:00-04:00,0.9339550319404167
2014-08-20 00:00:00-04:00,0.913624402031256
2014-08-21 00:00:00-04:00,0.9044036789101303
2014-08-22 00:00:00-04:00,0.9264006780794477
2014-08-25 00:00:00-04:00,0.9462270521327398
2014-08-26 00:00:00-04:00,0.9724505549432122
2014-08-27 00:00:00-04:00,0.9638151679507825
2014-08-28 00:00:00-04:00,0.9751744857694514
2014-08-29 00:00:00-04:00,0.9858701849965864
2014-09-02 00:00:00-04:00,0.974118779410582
2014-09-03 00:00:00-04:00,0.9888936120709901
2014-09-04 00:00:00-04:00,0.9932328269940661
2014-09-05 00:00:00-04:00,0.9920824916354558
2014-09-08 00:00:00-04:00,1.0090547351683057
2014-09-09 00:00:00-04:00,1.0235491449560157
2014-09-10 00:00:00-04:00,1.0092716029184157
2014-09-11 00:00:00-04:00,1.0114482699840455
2014-09-12 00:00:00-04:00,1.0259841165665635
2014-09-15 00:00:00-04:00,0.9991118881512732
2014-09-16 00:00:00-04:00,0.9945719827741486
2014-09-17 00:00:00-04:00,0.9961255516462216
2014-09-18 00:00:00-04:00,0.99512976491479
2014-09-19 00:00:00-04:00,1.0
2014-09-22 00:00:00-04:00,1.0169110827554646
2014-09-23 00:00:00-04:00,1.023779843824078
2014-09-24 00:00:00-04:00,1.0092788589295454
2014-09-25 00:00:00-04:00,1.0198705885108255
2014-09-26 00:00:00-04:00,1.0018031390871707
2014-09-29 00:00:00-04:00,1.001463501685494
2014-09-30 00:00:00-04:00,1.0174097182182307
2014-10-01 00:00:00-04:00,1.047548190097318
2014-10-02 00:00:00-04:00,1.0591082144807602
2014-10-03 00:00:00-04:00,1.0459016001906185
2014-10-06 00:00:00-04:00,1.046748030279623
2014-10-07 00:00:00-04:00,1.0730110455248858
2014-10-08 00:00:00-04:00,1.0567472388558858
2014-10-09 00:00:00-04:00,1.087737483204215
2014-10-10 00:00:00-04:00,1.0868204125330374
2014-10-13 00:00:00-04:00,1.1178644361689758
2014-10-14 00:00:00-04:00,1.1045876685168854
2014-10-15 00:00:00-04:00,1.116349669336925
2014-10-16 00:00:00-04:00,1.136727968248519
2014-10-17 00:00:00-04:00,1.1052468557062594
2014-10-20 00:00:00-04:00,1.076418847898696
2014-10-21 00:00:00-04:00,1.0431351833580433
2014-10-22 00:00:00-04:00,1.0624735797116631
2014-10-23 00:00:00-04:00,1.0658832369996833
2014-10-24 00:00:00-04:00,1.0616254067919042
2014-10-27 00:00:00-04:00,1.0785447252798297
2014-10-28 00:00:00-04:00,1.0663127468831408
2014-10-29 00:00:00-04:00,1.068022714586074
2014-10-30 00:00:00-04:00,1.0667016603372004
2014-10-31 00:00:00-04:00,1.0583694588678594
2014-11-03 00:00:00-05:00,1.045726930718426
2014-11-04 00:00:00-05:00,1.0557516284637476
2014-11-05 00:00:00-05:00,1.0433139635843844
2014-11-06 00:00:00-05:00,1.0168927064265094
2014-11-07 00:00:00-05:00,1.0339769327388473
2014-11-10 00:00:00-05:00,1.0471136354604214
2014-11-11 00:00:00-05:00,1.0555908079078118
2014-11-12 00:00:00-05:00,1.061711765428034
2014-11-13 00:00:00-05:00,1.0571397006711585
2014-11-14 00:00:00-05:00,1.0616723887176944
2014-11-17 00:00:00-05:00,1.0554991798461177
2014-11-18 00:00:00-05:00,1.0583651292979597
2014-11-19 00:00:00-05:00,1.073143485844497
2014-11-20 00:00:00-05:00,1.0792367642704415
2014-11-21 00:00:00-05:00,1.0720200176156365
2014-11-24 00:00:00-05:00,1.0638039254574436
2014-11-25 00:00:00-05:00,1.046632853621992
2014-11-26 00:00:00-05:00,1.046312833325356
2014-11-28 00:00:00-05:00,1.0286928499152432
2014-12-01 00:00:00-05:00,1.0123819943221979
2014-12-02 00:00:00-05:00,1.0100012074626352
