Date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha12,alpha13,alpha14,alpha15,alpha54,alphaExt1,alphaExt2,alphaExt3,alphaExt4
2022-06-23 00:00:00-04:00,4.5,0.8328923564459126,0.1363512084326069,-8.0,-114192.0,0.061064571069708064,3.57269287109375,-89.0,18.380435891982128,-6.0,-0.8541484744808213,1.1710139075694606,1.1436356140274062,1.0430403922277198,0.7074756326404499
2022-06-24 00:00:00-04:00,4.5,0.5290568978506548,-0.2482595645072969,-9.0,-49714.0,-0.2523712498102798,-11.701324462890682,-394.0,-110.033864917282,-8.0,-0.8925575892626607,1.1098538752721032,1.0810142859130456,1.028792516908663,0.7582964811359426
2022-06-27 00:00:00-04:00,3.5,-0.13363669769359654,0.6146706147102773,-9.0,-173116.0,0.28428089608986634,-1.4504699707031818,-280.0,13.361202116223717,-7.0,-0.3027712712336034,1.0862316008857626,1.0608128099207965,1.0115668973106677,0.8333333478489244
2022-06-28 00:00:00-04:00,2.5,-0.0962530009328284,0.6137790119445659,-7.0,-76311.0,0.5501695601644395,7.729522705078125,-184.0,7.152204282137713,-5.0,-0.010758067147620783,1.1168145737133985,1.0670635387417822,1.0151468602984028,0.7958957158686579
2022-06-29 00:00:00-04:00,1.5,-0.36766288275602493,0.5415728569463457,-6.0,-148221.0,0.5584729899222669,-0.30181884765625,-434.0,11.169459798445338,-5.0,-0.504562309356417,1.1152593823001062,1.078789881872584,1.0076246795573203,0.7676991189652989
2022-06-30 00:00:00-04:00,0.5,-0.7128179125900583,0.5394164900979483,-4.0,-19278.0,0.5832724723028924,3.008026123046875,-151.0,224.55990183661356,-6.0,-0.5713026686810134,1.1494649518872764,1.1052462386151007,1.021054143492501,0.7347945539918664
2022-07-01 00:00:00-04:00,4.5,-0.7459662887881774,0.42876737397405845,-5.0,-99710.0,0.47558077356674,3.88421630859375,-62.0,235.88806368910303,-6.0,-0.8853669544751356,1.097873273220925,1.0577165463855591,0.9815700648479734,0.8307086299950542
2022-07-05 00:00:00-04:00,4.5,-0.14528812323124998,0.29153545020681854,-4.0,-70761.0,0.25686837427275633,-0.700897216796875,-190.0,119.70066241110445,-5.0,-0.9208696486107337,1.069917002216482,1.053824131732986,0.9803772268723928,0.8232977240532531
2022-07-06 00:00:00-04:00,4.5,-0.01355359872159009,0.34028001646943373,-6.0,-99456.0,0.3554236261581331,1.2557983398438068,-130.0,91.3438719226402,-6.0,-0.5735304429236542,1.0497233423140524,1.050804507295912,0.9673344511646536,0.8512585838325102
2022-07-07 00:00:00-04:00,4.5,0.4245124294291031,0.3161005653637537,-8.0,-103878.0,0.36071608491576324,5.587829589843693,-51.0,69.25748830382653,-6.0,-0.8294317415387956,1.0184472923999826,1.0279935181615287,0.9571154025618255,0.843840364643593
2022-07-08 00:00:00-04:00,3.5,0.5749637763621238,0.3391607958669978,-8.0,-78368.0,0.4075219718606516,0.311492919921875,-146.0,29.341581973966914,-7.0,-0.5936105939731069,1.0130205651044002,1.0333540134052388,0.9699402915334849,0.8552864763238667
2022-07-11 00:00:00-04:00,2.5,0.14893310262223486,0.3302216274198227,-8.0,-82355.0,0.43955906753890633,-4.322357177734318,-216.0,55.3844425099022,-7.0,-0.2212260503216782,1.0138124657441245,1.0336265472277755,0.9584386854463485,0.8391728947823708
2022-07-12 00:00:00-04:00,1.5,0.41317583880333747,0.24879311079984565,-5.0,-71820.0,0.4021935921870227,3.309844970703182,-396.0,17.294324464041978,-8.0,-0.2662669604414196,1.0210443694564562,1.0376344656456105,0.9717282310384108,0.8486916630161592
2022-07-13 00:00:00-04:00,0.5,-0.3923879230647639,0.6659737066742221,-4.0,-34362.0,0.6890102961780128,1.94696044921875,-156.0,248.0437066240846,-6.0,-0.5466516751965822,1.040105505081592,1.067645126019073,0.9972549107472057,0.8157134140353705
2022-07-14 00:00:00-04:00,0.5,-0.5403126085544561,0.7454973162286518,-1.0,-33072.0,0.7248178834939691,0.8956298828125,-86.0,326.89286545578005,-5.0,-0.809982192175774,1.0342067555223657,1.1076772377297994,1.0175411932436382,0.8016147917685605
2022-07-15 00:00:00-04:00,4.5,-0.826717893695142,0.7578139725205811,-6.0,-41820.0,0.8149478559363946,7.028594970703125,-111.0,353.68736947639525,-4.0,-0.9423156550082943,1.0364103021012598,1.0811832508174586,1.0023042005201164,0.8359659842113255
2022-07-18 00:00:00-04:00,3.5,-0.8936802103549215,0.7975154901826939,-6.0,-60564.0,0.8558263211870646,-3.09564208984375,-213.0,13.693221138993033,-5.0,-0.16634780048613318,1.0633105412074755,1.0941251204670916,1.0307570384482994,0.8081463921429664
2022-07-19 00:00:00-04:00,4.5,-0.7997775436366303,0.6828424871400474,-8.0,-36068.0,0.7573015959714092,-10.04638671875,-208.0,252.18143145847927,-6.0,-0.8494687113453341,0.9770539467546571,1.022692244102389,0.9800183274214734,0.8910179823458552
2022-07-20 00:00:00-04:00,4.5,-0.7882021312143469,0.5832193509141099,-9.0,-46046.0,0.6645776018364999,2.433746337890625,-153.0,151.52369321872197,-8.0,-0.6945116779911957,0.9655271232611803,1.015887473422445,0.9903381816805379,0.909369242038122
2022-07-21 00:00:00-04:00,4.5,-0.6189485785423585,0.6355722603276451,-9.0,-57962.0,0.6919524312261596,3.91339111328125,-223.0,338.36473886959203,-7.0,-0.9367418365970294,0.9302141708142265,1.0127505457313135,0.9803636536131521,0.9314895742481523
2022-07-22 00:00:00-04:00,3.5,-0.362414862199217,0.481700218397195,-9.0,-45936.0,0.5788332897190902,3.601898193359375,-417.0,10.997832504662714,-6.0,-0.33050326144246966,0.9379827545953917,1.0094657533280784,0.981668427634208,0.9361970567984556
2022-07-25 00:00:00-04:00,2.5,-0.3843085647854677,0.6538120986636967,-9.0,-64125.0,0.7129927594620333,0.46728515625005684,-120.0,97.68000804629857,-6.0,-0.7255775939528436,0.9516653640025481,1.0144102026764064,0.9712919117762905,0.9181061880880503
2022-07-26 00:00:00-04:00,1.5,-0.30789630464384554,0.7725971749727747,-5.0,-52360.0,0.7892166098440896,-4.555938720703182,-377.0,26.044148124854956,-7.0,-0.23747337194763757,0.9616648170112071,1.0136120026666817,0.9550036709524757,0.9274547136491066
2022-07-27 00:00:00-04:00,4.5,-0.5256201862525701,0.6073828413189252,-9.0,-24084.0,0.6256811005490241,-9.88092041015625,-472.0,304.70669596737474,-7.0,-0.7278512391469545,0.9076031278442299,0.9775396357610032,0.9333265990847763,0.9877419748613911
2022-07-28 00:00:00-04:00,4.5,-0.5822378755241864,0.22813015003754722,-9.0,-27145.0,0.23091781537457487,4.89666748046875,-485.0,92.13620833445538,-5.0,-0.8694440296203055,0.8848884666304471,0.9541506514725667,0.9323375038681889,1.0353741288996068
2022-07-29 00:00:00-04:00,4.5,-0.796450085524035,-0.3790452557572587,-9.0,-17169.0,-0.3395471258937267,-5.763092041015625,-498.0,-157.21031928879546,-4.0,-0.7901808944064956,0.8601130924432983,0.9259369471370849,0.9306586861699461,1.1092032502057736
2022-08-01 00:00:00-04:00,3.5,-0.9225596211750031,-0.23258494986492562,-9.0,-37962.0,-0.21876125991014644,-1.187713623046875,-493.0,-15.094526933800104,-3.0,-0.4637971675740743,0.8559751990548329,0.9189578089475006,0.9286603219116197,1.1088255440436805
2022-08-02 00:00:00-04:00,2.5,-0.9310252467525881,-0.27101163199308476,-8.0,-34935.0,-0.28995358311952435,-2.638153076171875,-321.0,-19.716843652127658,-5.0,-0.2032655216147669,0.8632079549476486,0.9252895684213367,0.9291567072908714,1.1143233213151151
2022-08-03 00:00:00-04:00,4.5,-0.8656145582137263,-0.2603543194769031,-9.0,-28860.0,-0.297957219922814,-6.2205810546875,-383.0,-69.42403224201566,-5.0,-0.7450066735169603,0.8497307199453621,0.929476537399712,0.9408522820537855,1.1244813225465167
2022-08-04 00:00:00-04:00,3.5,-0.8905148088082429,0.07307533905552675,-9.0,-24900.0,0.09421205332209093,-0.272491455078125,-238.0,15.544988798145003,-5.0,-0.6544134674082744,0.8238259941258292,0.9208125882385564,0.9375626350876808,1.1523086830813793
2022-08-05 00:00:00-04:00,2.5,-0.8612120039684399,0.10947465764650414,-7.0,-18819.0,0.11534338793160086,0.6815185546875,-221.0,47.63681921575115,-5.0,-0.8120784418918238,0.8099119113866016,0.905898026208269,0.9250114481644428,1.209335271437035
2022-08-08 00:00:00-04:00,1.5,-0.02213122610311689,0.37002988723879704,-8.0,-19908.0,0.3667185291990177,-0.467254638671875,-298.0,20.169519105945973,-5.0,-0.20588785686931282,0.8421647659146273,0.9309183314020586,0.9418082670505072,1.1469761575514
2022-08-09 00:00:00-04:00,0.5,-0.055887437611059486,0.7496801960829198,-7.0,-14970.0,0.7374278602617126,-1.596527099609375,-402.0,154.12242279469794,-6.0,-0.45138567177907085,0.8792356366243659,0.9607011787786027,0.9666116718629437,1.0977653652119848
